52.89 0.00138124 0.00138124  0.0045817 0.000635109 0.0189474 0.0209798
52.9 0.00136481 0.00136481  0.0044809 0.000615009 0.0183177 0.0202399
52.91 0.00134825 0.00134825  0.00438027 0.00059519 0.0176949 0.0195109
52.92 0.00133155 0.00133155  0.00427983 0.000575654 0.0170793 0.018793
52.93 0.00131471 0.00131471  0.00417961 0.000556409 0.016471 0.0180863
52.94 0.00129775 0.00129775  0.00407964 0.000537459 0.0158704 0.017391
52.95 0.00128065 0.00128065  0.00397993 0.000518808 0.0152777 0.0167074
52.96 0.00126342 0.00126342  0.00388051 0.00050046 0.0146931 0.0160356
52.97 0.00124607 0.00124607  0.0037814 0.000482421 0.0141169 0.0153759
52.98 0.00122859 0.00122859  0.00368263 0.000464693 0.0135493 0.0147284
52.99 0.00121099 0.00121099  0.00358421 0.00044728 0.0129906 0.0140933
53 0.00119326 0.00119326  0.00348617 0.000430186 0.012441 0.0134707
53.01 0.00117542 0.00117542  0.00338853 0.000413414 0.0119007 0.0128608
53.02 0.00115745 0.00115745  0.0032913 0.000396966 0.0113699 0.0122638
53.03 0.00113937 0.00113937  0.00319451 0.000380845 0.010849 0.0116798
53.04 0.00112117 0.00112117  0.00309818 0.000365054 0.010338 0.0111089
53.05 0.00110286 0.00110286  0.00300232 0.000349594 0.00983726 0.0105513
53.06 0.00108444 0.00108444  0.00290695 0.000334468 0.00934694 0.0100072
53.07 0.00106591 0.00106591  0.00281208 0.000319676 0.00886725 0.00947657
53.08 0.00104727 0.00104727  0.00271774 0.00030522 0.0083984 0.00895962
53.09 0.00102852 0.00102852  0.00262394 0.0002911 0.00794058 0.00845644
53.1 0.00100967 0.00100967  0.00253068 0.000277318 0.007494 0.00796715
53.11 0.00099072 0.00099072  0.002438 0.000263872 0.00705884 0.00749184
53.12 0.000971667 0.000971667  0.00234589 0.000250763 0.00663528 0.00703061
53.13 0.000952516 0.000952516  0.00225437 0.000237991 0.00622352 0.00658356
53.14 0.000933268 0.000933268  0.00216346 0.000225554 0.00582372 0.00615076
53.15 0.000913925 0.000913925  0.00207315 0.000213452 0.00543605 0.00573231
53.16 0.00089449 0.00089449  0.00198347 0.000201681 0.00506069 0.00532828
53.17 0.000874964 0.000874964  0.00189442 0.000190241 0.00469779 0.00493875
53.18 0.000855349 0.000855349  0.00180601 0.000179128 0.00434751 0.00456377
53.19 0.000835648 0.000835648  0.00171824 0.000168339 0.00401 0.00420342
53.2 0.000815863 0.000815863  0.00163112 0.000157872 0.00368541 0.00385776
53.21 0.000795995 0.000795995  0.00154466 0.00014772 0.00337388 0.00352684
53.22 0.000776047 0.000776047  0.00145887 0.00013788 0.00307554 0.0032107
53.23 0.000756021 0.000756021  0.00137374 0.000128347 0.00279051 0.00290941
53.24 0.000735919 0.000735919  0.00128927 0.000119114 0.00251894 0.002623
53.25 0.000715743 0.000715743  0.00120548 0.000110175 0.00226092 0.00235151
53.26 0.000695496 0.000695496  0.00112236 0.000101523 0.00201658 0.00209497
53.27 0.000675179 0.000675179  0.00103992 9.31485e-05 0.00178602 0.00185343
53.28 0.000654796 0.000654796  0.000958151 8.50443e-05 0.00156935 0.0016269
53.29 0.000634348 0.000634348  0.000877062 7.72003e-05 0.00136664 0.00141541
53.3 0.000613838 0.000613838  0.000796656 6.96063e-05 0.001178 0.00121899
53.31 0.000593269 0.000593269  0.000716938 6.22512e-05 0.00100351 0.00103766
53.32 0.000572642 0.000572642  0.00063792 5.51232e-05 0.000843239 0.000871423
53.33 0.000551961 0.000551961  0.000559619 4.82095e-05 0.000697257 0.000720303
53.34 0.000531229 0.000531229  0.000482071 4.1497e-05 0.000565626 0.000584308
53.35 0.000510448 0.000510448  0.000405341 3.49716e-05 0.000448399 0.000463448
53.36 0.000489621 0.000489621  0.000329564 2.86194e-05 0.00034562 0.000357731
53.37 0.000468751 0.000468751  0.000255038 2.24268e-05 0.00025732 0.00026716
53.38 0.000447843 0.000447843  0.000182554 1.63835e-05 0.000183508 0.000191731
53.39 0.000426899 0.000426899  0.000114874 1.04933e-05 0.000124163 0.000131415
53.4 0.000405923 0.000405923  6.63595e-05 4.86025e-06 7.92e-05 8.61038e-05
53.41 0.00038492 0.00038492  8.19035e-05 2.34106e-06 4.84767e-05 5.54547e-05
53.42 0.000363895 0.000363895  0.000141001 7.28906e-06 3.21458e-05 3.88013e-05
53.43 0.000342854 0.000342854  0.000209061 1.28428e-05 3.15045e-05 3.63536e-05
53.44 0.000321802 0.000321802  0.000279248 1.8444e-05 4.67499e-05 5.00065e-05
53.45 0.000300747 0.000300747  0.000350014 2.40636e-05 7.65446e-05 7.98419e-05
53.46 0.0002797 0.0002797  0.000420855 2.97094e-05 0.000120607 0.000124994
53.47 0.000258672 0.000258672  0.000491572 3.53971e-05 0.000179055 0.000185112
53.48 0.000237677 0.000237677  0.000562079 4.11443e-05 0.000251972 0.000260104
53.49 0.000216736 0.000216736  0.000632339 4.69691e-05 0.000339388 0.000349937
53.5 0.000195877 0.000195877  0.00070234 5.28896e-05 0.000441296 0.00045459
53.51 0.00017514 0.00017514  0.000772084 5.89237e-05 0.000557669 0.000574037
53.52 0.000154583 0.000154583  0.00084158 6.50884e-05 0.000688468 0.000708249
53.53 0.000134302 0.000134302  0.000910844 7.14002e-05 0.000833643 0.000857189
53.54 0.000114454 0.000114454  0.000979895 7.78749e-05 0.000993135 0.00102082
53.55 9.53219e-05 9.53219e-05  0.00104875 8.45273e-05 0.00116688 0.0011991
53.56 7.74484e-05 7.74484e-05  0.00111744 9.13713e-05 0.0013548 0.00139198
53.57 6.19451e-05 6.19451e-05  0.00118598 9.84199e-05 0.00155682 0.00159941
53.58 5.10306e-05 5.10306e-05  0.00125439 0.000105685 0.00177286 0.00182135
53.59 4.79547e-05 4.79547e-05  0.00132271 0.000113179 0.00200282 0.00205773
53.6 5.40742e-05 5.40742e-05  0.00139096 0.000120911 0.0022466 0.0023085
53.61 6.6911e-05 6.6911e-05  0.00145916 0.00012889 0.0025041 0.0025736
53.62 8.34165e-05 8.34165e-05  0.00152734 0.000137125 0.0027752 0.00285297
53.63 0.000101817 0.000101817  0.00159553 0.000145625 0.00305981 0.00314653
53.64 0.000121248 0.000121248  0.00166375 0.000154395 0.00335778 0.00345424
53.65 0.000141278 0.000141278  0.00173202 0.000163442 0.00366899 0.003776
53.66 0.000161679 0.000161679  0.00180038 0.000172772 0.00399332 0.00411176
53.67 0.00018232 0.00018232  0.00186884 0.000182389 0.00433061 0.00446142
53.68 0.000203119 0.000203119  0.00193744 0.000192297 0.00468074 0.00482493
53.69 0.000224026 0.000224026  0.00200619 0.0002025 0.00504354 0.00520218
53.7 0.000245006 0.000245006  0.00207513 0.000213001 0.00541886 0.0055931
53.71 0.000266034 0.000266034  0.00214427 0.000223803 0.00580654 0.0059976
53.72 0.000287091 0.000287091  0.00221363 0.000234907 0.00620642 0.00641559
53.73 0.000308164 0.000308164  0.00228325 0.000246314 0.00661832 0.00684697
53.74 0.000329243 0.000329243  0.00235313 0.000258027 0.00704207 0.00729165
53.75 0.000350317 0.000350317  0.0024233 0.000270046 0.00747749 0.00774952
53.76 0.00037138 0.00037138  0.00249378 0.000282371 0.00792439 0.00822049
53.77 0.000392426 0.000392426  0.00256459 0.000295003 0.00838258 0.00870444
53.78 0.000413449 0.000413449  0.00263574 0.00030794 0.00885187 0.00920126
53.79 0.000434444 0.000434444  0.00270726 0.000321183 0.00933205 0.00971084
53.8 0.000455408 0.000455408  0.00277914 0.000334731 0.00982293 0.0102331
53.81 0.000476336 0.000476336  0.00285143 0.000348582 0.0103243 0.0107678
53.82 0.000497225 0.000497225  0.00292411 0.000362735 0.0108359 0.0113149
53.83 0.000518071 0.000518071  0.00299721 0.000377188 0.0113576 0.0118743
53.84 0.000538872 0.000538872  0.00307074 0.000391941 0.0118892 0.0124459
53.85 0.000559623 0.000559623  0.00314471 0.000406989 0.0124303 0.0130294
53.86 0.000580323 0.000580323  0.00321912 0.000422333 0.0129808 0.0136247
53.87 0.000600968 0.000600968  0.00329398 0.000437968 0.0135405 0.0142318
53.88 0.000621556 0.000621556  0.00336931 0.000453892 0.0141091 0.0148504
53.89 0.000642084 0.000642084  0.0034451 0.000470102 0.0146863 0.0154805
53.9 0.00066255 0.00066255  0.00352136 0.000486595 0.015272 0.0161217
53.91 0.000682952 0.000682952  0.0035981 0.000503369 0.0158659 0.0167741
53.92 0.000703286 0.000703286  0.00367531 0.000520418 0.0164678 0.0174374
53.93 0.00072355 0.00072355  0.00375299 0.000537741 0.0170773 0.0181114
53.94 0.000743743 0.000743743  0.00383115 0.000555333 0.0176942 0.0187959
53.95 0.000763861 0.000763861  0.00390978 0.00057319 0.0183184 0.0194908
53.96 0.000783903 0.000783903  0.00398889 0.000591308 0.0189494 0.020196
53.97 0.000803867 0.000803867  0.00406846 0.000609682 0.0195871 0.0209111
53.98 0.000823749 0.000823749  0.00414849 0.000628309 0.0202312 0.021636
53.99 0.000843549 0.000843549  0.00422897 0.000647184 0.0208814 0.0223705
54 0.000863263 0.000863263  0.00430991 0.000666302 0.0215374 0.0231144
54.01 0.00088289 0.00088289  0.00439128 0.000685657 0.0221991 0.0238675
54.02 0.000902428 0.000902428  0.00447309 0.000705245 0.022866 0.0246296
54.03 0.000921875 0.000921875  0.00455531 0.000725061 0.023538 0.0254004
54.04 0.000941228 0.000941228  0.00463795 0.000745099 0.0242148 0.0261797
54.05 0.000960485 0.000960485  0.00472098 0.000765353 0.024896 0.0269672
54.06 0.000979645 0.000979645  0.0048044 0.000785819 0.0255814 0.0277629
54.07 0.000998706 0.000998706  0.00488819 0.000806489 0.0262708 0.0285663
54.08 0.00101766 0.00101766  0.00497233 0.000827357 0.0269638 0.0293772
54.09 0.00103652 0.00103652  0.00505681 0.000848418 0.0276601 0.0301955
54.1 0.00105527 0.00105527  0.00514162 0.000869666 0.0283595 0.0310207
54.11 0.00107391 0.00107391  0.00522674 0.000891093 0.0290617 0.0318528
54.12 0.00109245 0.00109245  0.00531214 0.000912692 0.0297664 0.0326913
54.13 0.00111087 0.00111087  0.00539781 0.000934458 0.0304734 0.033536
54.14 0.00112918 0.00112918  0.00548373 0.000956383 0.0311822 0.0343867
54.15 0.00114738 0.00114738  0.00556989 0.000978459 0.0318927 0.035243
54.16 0.00116545 0.00116545  0.00565625 0.00100068 0.0326046 0.0361047
54.17 0.00118341 0.00118341  0.0057428 0.00102304 0.0333175 0.0369714
54.18 0.00120125 0.00120125  0.00582951 0.00104552 0.0340312 0.0378429
54.19 0.00121897 0.00121897  0.00591637 0.00106813 0.0347454 0.0387188
54.2 0.00123657 0.00123657  0.00600335 0.00109086 0.0354598 0.0395989
54.21 0.00125403 0.00125403  0.00609042 0.00111368 0.0361742 0.0404827
54.22 0.00127138 0.00127138  0.00617757 0.00113661 0.0368882 0.04137
54.23 0.00128859 0.00128859  0.00626477 0.00115962 0.0376015 0.0422605
54.24 0.00130567 0.00130567  0.00635198 0.00118272 0.0383139 0.0431538
54.25 0.00132262 0.00132262  0.0064392 0.00120588 0.0390251 0.0440496
54.26 0.00133944 0.00133944  0.00652638 0.00122911 0.0397348 0.0449475
54.27 0.00135611 0.00135611  0.00661351 0.00125239 0.0404428 0.0458472
54.28 0.00137266 0.00137266  0.00670056 0.00127572 0.0411486 0.0467484
54.29 0.00138906 0.00138906  0.0067875 0.00129908 0.0418522 0.0476506
54.3 0.00140532 0.00140532  0.0068743 0.00132247 0.0425531 0.0485535
54.31 0.00142144 0.00142144  0.00696094 0.00134588 0.0432511 0.0494568
54.32 0.00143742 0.00143742  0.00704739 0.00136929 0.043946 0.05036
54.33 0.00145325 0.00145325  0.00713362 0.00139271 0.0446374 0.0512629
54.34 0.00146894 0.00146894  0.00721961 0.00141611 0.0453252 0.052165
54.35 0.00148447 0.00148447  0.00730531 0.00143949 0.0460089 0.0530659
54.36 0.00149986 0.00149986  0.00739072 0.00146283 0.0466884 0.0539653
54.37 0.0015151 0.0015151  0.00747579 0.00148614 0.0473634 0.0548628
54.38 0.00153018 0.00153018  0.0075605 0.0015094 0.0480336 0.055758
54.39 0.00154511 0.00154511  0.00764482 0.00153259 0.0486988 0.0566504
54.4 0.00155988 0.00155988  0.00772872 0.00155571 0.0493587 0.0575398
54.41 0.00157449 0.00157449  0.00781217 0.00157875 0.050013 0.0584257
54.42 0.00158895 0.00158895  0.00789514 0.00160169 0.0506616 0.0593076
54.43 0.00160325 0.00160325  0.00797761 0.00162454 0.051304 0.0601853
54.44 0.00161738 0.00161738  0.00805954 0.00164726 0.0519402 0.0610582
54.45 0.00163135 0.00163135  0.00814091 0.00166987 0.0525698 0.061926
54.46 0.00164516 0.00164516  0.00822169 0.00169234 0.0531927 0.0627883
54.47 0.0016588 0.0016588  0.00830184 0.00171466 0.0538085 0.0636447
54.48 0.00167228 0.00167228  0.00838134 0.00173683 0.054417 0.0644948
54.49 0.00168559 0.00168559  0.00846017 0.00175883 0.055018 0.0653381
54.5 0.00169873 0.00169873  0.00853828 0.00178065 0.0556113 0.0661742
54.51 0.00171169 0.00171169  0.00861566 0.00180229 0.0561966 0.0670028
54.52 0.00172449 0.00172449  0.00869227 0.00182373 0.0567738 0.0678234
54.53 0.00173711 0.00173711  0.00876809 0.00184496 0.0573425 0.0686357
54.54 0.00174956 0.00174956  0.00884309 0.00186596 0.0579026 0.0694392
54.55 0.00176184 0.00176184  0.00891724 0.00188674 0.0584539 0.0702334
54.56 0.00177393 0.00177393  0.00899051 0.00190728 0.0589961 0.0710181
54.57 0.00178585 0.00178585  0.00906288 0.00192756 0.0595291 0.0717928
54.58 0.00179759 0.00179759  0.00913432 0.00194758 0.0600526 0.0725571
54.59 0.00180915 0.00180915  0.00920479 0.00196733 0.0605664 0.0733106
54.6 0.00182053 0.00182053  0.00927429 0.0019868 0.0610704 0.0740529
54.61 0.00183173 0.00183173  0.00934277 0.00200597 0.0615643 0.0747837
54.62 0.00184274 0.00184274  0.00941022 0.00202484 0.062048 0.0755024
54.63 0.00185357 0.00185357  0.0094766 0.00204339 0.0625213 0.0762089
54.64 0.00186421 0.00186421  0.00954189 0.00206163 0.062984 0.0769026
54.65 0.00187467 0.00187467  0.00960607 0.00207952 0.0634359 0.0775831
54.66 0.00188494 0.00188494  0.00966911 0.00209708 0.0638769 0.0782502
54.67 0.00189502 0.00189502  0.00973099 0.00211428 0.0643067 0.0789035
54.68 0.00190492 0.00190492  0.00979168 0.00213112 0.0647253 0.0795425
54.69 0.00191462 0.00191462  0.00985116 0.00214759 0.0651325 0.080167
54.7 0.00192413 0.00192413  0.00990941 0.00216367 0.065528 0.0807766
54.71 0.00193345 0.00193345  0.0099664 0.00217937 0.0659119 0.0813709
54.72 0.00194258 0.00194258  0.0100221 0.00219467 0.0662838 0.0819496
54.73 0.00195151 0.00195151  0.0100765 0.00220955 0.0666438 0.0825124
54.74 0.00196025 0.00196025  0.0101296 0.00222402 0.0669916 0.0830589
54.75 0.00196879 0.00196879  0.0101813 0.00223807 0.0673271 0.0835888
54.76 0.00197713 0.00197713  0.0102317 0.00225168 0.0676502 0.0841019
54.77 0.00198528 0.00198528  0.0102807 0.00226485 0.0679607 0.0845978
54.78 0.00199323 0.00199323  0.0103283 0.00227758 0.0682586 0.0850763
54.79 0.00200099 0.00200099  0.0103745 0.00228984 0.0685438 0.0855369
54.8 0.00200854 0.00200854  0.0104192 0.00230164 0.0688161 0.0859796
54.81 0.00201589 0.00201589  0.0104624 0.00231297 0.0690754 0.0864039
54.82 0.00202305 0.00202305  0.0105042 0.00232382 0.0693216 0.0868097
54.83 0.00203 0.00203  0.0105445 0.00233419 0.0695547 0.0871967
54.84 0.00203675 0.00203675  0.0105833 0.00234407 0.0697745 0.0875646
54.85 0.00204329 0.00204329  0.0106205 0.00235344 0.0699811 0.0879133
54.86 0.00204964 0.00204964  0.0106562 0.00236232 0.0701742 0.0882425
54.87 0.00205578 0.00205578  0.0106903 0.00237068 0.0703538 0.0885519
54.88 0.00206171 0.00206171  0.0107229 0.00237853 0.0705199 0.0888415
54.89 0.00206744 0.00206744  0.0107539 0.00238586 0.0706724 0.0891111
54.9 0.00207297 0.00207297  0.0107832 0.00239267 0.0708112 0.0893603
54.91 0.00207828 0.00207828  0.010811 0.00239895 0.0709363 0.0895892
54.92 0.0020834 0.0020834  0.0108371 0.00240469 0.0710476 0.0897975
54.93 0.0020883 0.0020883  0.0108616 0.0024099 0.0711451 0.0899851
54.94 0.002093 0.002093  0.0108844 0.00241457 0.0712288 0.0901518
54.95 0.00209749 0.00209749  0.0109056 0.00241869 0.0712986 0.0902976
54.96 0.00210177 0.00210177  0.0109251 0.00242227 0.0713546 0.0904224
54.97 0.00210584 0.00210584  0.0109429 0.00242529 0.0713966 0.090526
54.98 0.00210971 0.00210971  0.0109591 0.00242777 0.0714247 0.0906084
54.99 0.00211336 0.00211336  0.0109735 0.00242969 0.0714388 0.0906695
55 0.0021168 0.0021168  0.0109862 0.00243105 0.071439 0.0907092
55.01 0.00212004 0.00212004  0.0109972 0.00243186 0.0714252 0.0907275
55.02 0.00212306 0.00212306  0.0110065 0.00243211 0.0713975 0.0907245
55.03 0.00212588 0.00212588  0.0110141 0.0024318 0.0713559 0.0907
55.04 0.00212848 0.00212848  0.0110199 0.00243093 0.0713003 0.090654
55.05 0.00213087 0.00213087  0.011024 0.0024295 0.0712309 0.0905866
55.06 0.00213305 0.00213305  0.0110264 0.00242751 0.0711476 0.0904978
55.07 0.00213502 0.00213502  0.011027 0.00242497 0.0710505 0.0903877
55.08 0.00213677 0.00213677  0.0110259 0.00242186 0.0709395 0.0902562
55.09 0.00213832 0.00213832  0.011023 0.0024182 0.0708148 0.0901034
55.1 0.00213965 0.00213965  0.0110184 0.00241398 0.0706764 0.0899294
55.11 0.00214077 0.00214077  0.011012 0.00240921 0.0705244 0.0897344
55.12 0.00214168 0.00214168  0.0110039 0.00240389 0.0703587 0.0895183
55.13 0.00214237 0.00214237  0.0109941 0.00239802 0.0701795 0.0892813
55.14 0.00214286 0.00214286  0.0109824 0.00239161 0.0699868 0.0890235
55.15 0.00214313 0.00214313  0.0109691 0.00238465 0.0697808 0.0887451
55.16 0.00214319 0.00214319  0.010954 0.00237716 0.0695614 0.0884462
55.17 0.00214303 0.00214303  0.0109372 0.00236913 0.0693288 0.0881269
55.18 0.00214267 0.00214267  0.0109186 0.00236057 0.069083 0.0877875
55.19 0.00214209 0.00214209  0.0108983 0.00235148 0.0688242 0.0874281
55.2 0.0021413 0.0021413  0.0108762 0.00234187 0.0685525 0.0870489
55.21 0.00214029 0.00214029  0.0108525 0.00233175 0.0682678 0.0866501
55.22 0.00213908 0.00213908  0.010827 0.00232111 0.0679705 0.086232
55.23 0.00213765 0.00213765  0.0107998 0.00230997 0.0676605 0.0857947
55.24 0.00213601 0.00213601  0.0107709 0.00229833 0.067338 0.0853385
55.25 0.00213416 0.00213416  0.0107403 0.0022862 0.067003 0.0848637
55.26 0.0021321 0.0021321  0.0107081 0.00227358 0.0666559 0.0843705
55.27 0.00212983 0.00212983  0.0106741 0.00226049 0.0662966 0.0838592
55.28 0.00212734 0.00212734  0.0106385 0.00224691 0.0659252 0.0833301
55.29 0.00212465 0.00212465  0.0106012 0.00223288 0.0655421 0.0827834
55.3 0.00212174 0.00212174  0.0105623 0.00221839 0.0651472 0.0822195
55.31 0.00211862 0.00211862  0.0105217 0.00220344 0.0647407 0.0816387
55.32 0.0021153 0.0021153  0.0104796 0.00218806 0.0643229 0.0810413
55.33 0.00211176 0.00211176  0.0104358 0.00217224 0.0638938 0.0804276
55.34 0.00210802 0.00210802  0.0103904 0.002156 0.0634536 0.079798
55.35 0.00210407 0.00210407  0.0103434 0.00213935 0.0630025 0.0791528
55.36 0.0020999 0.0020999  0.0102949 0.00212228 0.0625406 0.0784924
55.37 0.00209553 0.00209553  0.0102448 0.00210482 0.0620682 0.077817
55.38 0.00209096 0.00209096  0.0101931 0.00208698 0.0615854 0.0771272
55.39 0.00208617 0.00208617  0.01014 0.00206875 0.0610923 0.0764232
55.4 0.00208118 0.00208118  0.0100853 0.00205016 0.0605893 0.0757055
55.41 0.00207598 0.00207598  0.0100292 0.00203121 0.0600764 0.0749745
55.42 0.00207058 0.00207058  0.00997153 0.00201191 0.0595538 0.0742304
55.43 0.00206497 0.00206497  0.00991244 0.00199227 0.0590219 0.0734738
55.44 0.00205916 0.00205916  0.00985192 0.0019723 0.0584807 0.0727051
55.45 0.00205314 0.00205314  0.00978998 0.00195202 0.0579305 0.0719246
55.46 0.00204692 0.00204692  0.00972664 0.00193144 0.0573714 0.0711327
55.47 0.00204049 0.00204049  0.00966191 0.00191056 0.0568038 0.0703299
55.48 0.00203387 0.00203387  0.00959583 0.00188939 0.0562278 0.0695167
55.49 0.00202704 0.00202704  0.00952842 0.00186796 0.0556436 0.0686934
55.5 0.00202001 0.00202001  0.00945968 0.00184626 0.0550515 0.0678604
55.51 0.00201278 0.00201278  0.00938965 0.00182431 0.0544517 0.0670182
55.52 0.00200535 0.00200535  0.00931835 0.00180212 0.0538444 0.0661673
55.53 0.00199773 0.00199773  0.00924579 0.00177971 0.0532298 0.065308
55.54 0.0019899 0.0019899  0.009172 0.00175708 0.0526083 0.0644409
55.55 0.00198188 0.00198188  0.00909701 0.00173425 0.0519799 0.0635662
55.56 0.00197366 0.00197366  0.00902084 0.00171122 0.0513451 0.0626846
55.57 0.00196524 0.00196524  0.00894351 0.00168802 0.0507039 0.0617965
55.58 0.00195663 0.00195663  0.00886505 0.00166464 0.0500568 0.0609022
55.59 0.00194782 0.00194782  0.00878548 0.00164111 0.0494038 0.0600022
55.6 0.00193883 0.00193883  0.00870482 0.00161743 0.0487453 0.059097
55.61 0.00192963 0.00192963  0.00862311 0.00159362 0.0480815 0.058187
55.62 0.00192025 0.00192025  0.00854036 0.00156969 0.0474128 0.0572727
55.63 0.00191068 0.00191068  0.00845661 0.00154565 0.0467392 0.0563545
55.64 0.00190091 0.00190091  0.00837187 0.0015215 0.0460612 0.0554328
55.65 0.00189096 0.00189096  0.00828618 0.00149728 0.0453789 0.0545081
55.66 0.00188082 0.00188082  0.00819956 0.00147297 0.0446927 0.0535808
55.67 0.0018705 0.0018705  0.00811204 0.0014486 0.0440027 0.0526513
55.68 0.00185998 0.00185998  0.00802365 0.00142419 0.0433093 0.0517202
55.69 0.00184928 0.00184928  0.00793441 0.00139973 0.0426128 0.0507878
55.7 0.0018384 0.0018384  0.00784436 0.00137524 0.0419134 0.0498545
55.71 0.00182734 0.00182734  0.00775351 0.00135073 0.0412114 0.0489208
55.72 0.00181609 0.00181609  0.0076619 0.00132621 0.040507 0.047987
55.73 0.00180466 0.00180466  0.00756956 0.0013017 0.0398006 0.0470537
55.74 0.00179306 0.00179306  0.00747651 0.00127721 0.0390924 0.0461212
55.75 0.00178127 0.00178127  0.00738278 0.00125274 0.0383827 0.0451899
55.76 0.00176931 0.00176931  0.0072884 0.00122831 0.0376718 0.0442603
55.77 0.00175717 0.00175717  0.00719341 0.00120392 0.03696 0.0433327
55.78 0.00174486 0.00174486  0.00709782 0.0011796 0.0362474 0.0424075
55.79 0.00173237 0.00173237  0.00700167 0.00115534 0.0355346 0.0414852
55.8 0.00171971 0.00171971  0.00690499 0.00113116 0.0348216 0.040566
55.81 0.00170687 0.00170687  0.0068078 0.00110707 0.0341088 0.0396504
55.82 0.00169387 0.00169387  0.00671014 0.00108308 0.0333965 0.0387388
55.83 0.0016807 0.0016807  0.00661203 0.0010592 0.0326849 0.0378316
55.84 0.00166736 0.00166736  0.0065135 0.00103544 0.0319744 0.036929
55.85 0.00165385 0.00165385  0.00641459 0.0010118 0.0312652 0.0360314
55.86 0.00164018 0.00164018  0.00631532 0.000988302 0.0305577 0.0351393
55.87 0.00162635 0.00162635  0.00621572 0.00096495 0.029852 0.0342529
55.88 0.00161235 0.00161235  0.00611581 0.000941753 0.0291485 0.0333726
55.89 0.00159819 0.00159819  0.00601564 0.00091872 0.0284475 0.0324986
55.9 0.00158387 0.00158387  0.00591522 0.00089586 0.0277492 0.0316315
55.91 0.0015694 0.0015694  0.00581459 0.000873181 0.0270539 0.0307714
55.92 0.00155476 0.00155476  0.00571377 0.000850691 0.026362 0.0299187
55.93 0.00153997 0.00153997  0.0056128 0.000828399 0.0256736 0.0290736
55.94 0.00152503 0.00152503  0.00551169 0.000806312 0.0249891 0.0282366
55.95 0.00150993 0.00150993  0.00541049 0.000784438 0.0243088 0.0274078
55.96 0.00149469 0.00149469  0.00530921 0.000762784 0.0236329 0.0265875
55.97 0.00147929 0.00147929  0.00520788 0.000741358 0.0229616 0.0257762
55.98 0.00146374 0.00146374  0.00510654 0.000720166 0.0222954 0.0249739
55.99 0.00144805 0.00144805  0.00500521 0.000699216 0.0216344 0.024181
56 0.00143221 0.00143221  0.00490391 0.000678513 0.0209789 0.0233977
56.01 0.00141623 0.00141623  0.00480268 0.000658064 0.0203292 0.0226243
56.02 0.0014001 0.0014001  0.00470153 0.000637876 0.0196855 0.0218611
56.03 0.00138384 0.00138384  0.0046005 0.000617955 0.0190482 0.0211082
56.04 0.00136743 0.00136743  0.00449961 0.000598305 0.0184174 0.020366
56.05 0.00135089 0.00135089  0.00439889 0.000578932 0.0177935 0.0196345
56.06 0.00133421 0.00133421  0.00429835 0.000559843 0.0171767 0.0189141
56.07 0.0013174 0.0013174  0.00419804 0.00054104 0.0165672 0.018205
56.08 0.00130046 0.00130046  0.00409796 0.000522531 0.0159653 0.0175073
56.09 0.00128338 0.00128338  0.00399814 0.000504318 0.0153713 0.0168213
56.1 0.00126618 0.00126618  0.00389861 0.000486407 0.0147854 0.0161471
56.11 0.00124884 0.00124884  0.00379939 0.000468801 0.0142078 0.015485
56.12 0.00123138 0.00123138  0.0037005 0.000451504 0.0136389 0.0148351
56.13 0.0012138 0.0012138  0.00360196 0.00043452 0.0130787 0.0141976
56.14 0.00119609 0.00119609  0.0035038 0.000417852 0.0125276 0.0135726
56.15 0.00117827 0.00117827  0.00340603 0.000401502 0.0119858 0.0129603
56.16 0.00116032 0.00116032  0.00330868 0.000385475 0.0114535 0.0123609
56.17 0.00114226 0.00114226  0.00321175 0.000369772 0.010931 0.0117745
56.18 0.00112408 0.00112408  0.00311529 0.000354396 0.0104184 0.0112013
56.19 0.00110579 0.00110579  0.00301929 0.000339347 0.00991606 0.0106414
56.2 0.00108738 0.00108738  0.00292377 0.00032463 0.00942407 0.0100948
56.21 0.00106887 0.00106887  0.00282877 0.000310243 0.00894268 0.00956185
56.22 0.00105025 0.00105025  0.00273428 0.000296189 0.00847209 0.00904252
56.23 0.00103152 0.00103152  0.00264033 0.000282469 0.00801251 0.00853697
56.24 0.00101268 0.00101268  0.00254693 0.000269082 0.00756413 0.0080453
56.25 0.000993745 0.000993745  0.00245409 0.000256028 0.00712714 0.00756762
56.26 0.000974708 0.000974708  0.00236183 0.000243308 0.00670173 0.00710401
56.27 0.000955572 0.000955572  0.00227016 0.000230921 0.00628808 0.00665458
56.28 0.000936339 0.000936339  0.00217909 0.000218865 0.00588637 0.00621941
56.29 0.000917012 0.000917012  0.00208863 0.000207139 0.00549677 0.00579857
56.3 0.000897591 0.000897591  0.0019988 0.000195742 0.00511944 0.00539216
56.31 0.000878079 0.000878079  0.00190959 0.000184669 0.00475456 0.00500024
56.32 0.000858479 0.000858479  0.00182102 0.00017392 0.00440226 0.00462288
56.33 0.000838792 0.000838792  0.00173309 0.00016349 0.00406272 0.00426014
56.34 0.00081902 0.00081902  0.00164582 0.000153376 0.00373607 0.00391208
56.35 0.000799165 0.000799165  0.00155921 0.000143572 0.00342245 0.00357877
56.36 0.000779229 0.000779229  0.00147325 0.000134074 0.00312201 0.00326024
56.37 0.000759215 0.000759215  0.00138796 0.000124876 0.00283486 0.00295655
